gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1427421779	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Island Bay - At Marine Lab	c58ac019-b413-4613-8772-39e57acbeb8e	-41.349167	174.762667	30.0				0.5	0.5	2002-09-10T00:00:00Z	10	9	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC205 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.548Z		COORDINATE_ROUNDED
1427421778	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Puketapu Rd	c58ac019-b413-4613-8772-39e57acbeb8e	-39.516667	173.9	30.0				1.0	1.0	2002-12-05T00:00:00Z	5	12	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC392 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.536Z		COORDINATE_ROUNDED
1427421777	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Greigs	c58ac019-b413-4613-8772-39e57acbeb8e	-42.315	171.273333	30.0				1.0	1.0	2003-03-17T00:00:00Z	17	3	2003	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC274 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.544Z		COORDINATE_ROUNDED
1427421776	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Waiheke Channel	c58ac019-b413-4613-8772-39e57acbeb8e	-36.833333	175.166667	30.0						2002-12-04T00:00:00Z	4	12	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC1028 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.523Z		COORDINATE_ROUNDED
1427421775	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Palmer Head - 5-10 m subtidal collection	c58ac019-b413-4613-8772-39e57acbeb8e	-41.345	174.821667	30.0				7.5	2.5	2002-09-11T00:00:00Z	11	9	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC349 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.517Z		COORDINATE_ROUNDED
1427421774	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Palmer Head - 0-4 m subtidal collection	c58ac019-b413-4613-8772-39e57acbeb8e	-41.345	174.821667	30.0				2.0	2.0	2002-09-11T00:00:00Z	11	9	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC347 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.509Z		COORDINATE_ROUNDED
1427421773	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Breaker Bay	c58ac019-b413-4613-8772-39e57acbeb8e	-41.331667	174.831667	30.0				0.5	0.5	2002-09-11T00:00:00Z	11	9	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC358 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.524Z		COORDINATE_ROUNDED
1427421772	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Nile Head, D'Urville Island	c58ac019-b413-4613-8772-39e57acbeb8e	-40.85	173.883333	30.0				4.5		1994-05-01T00:00:00Z	1	5	1994	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC500 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.517Z		COORDINATE_ROUNDED
1427421771	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Palmer Head - 0-4 m subtidal collection	c58ac019-b413-4613-8772-39e57acbeb8e	-41.345	174.821667	30.0				2.0	2.0	2002-09-11T00:00:00Z	11	9	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC350 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.527Z		COORDINATE_ROUNDED
1427421770	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Island Bay - At Marine Lab	c58ac019-b413-4613-8772-39e57acbeb8e	-41.349167	174.762667	30.0				2.5	2.5	2002-09-10T00:00:00Z	10	9	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	A026955				CC_BY_4_0	NIWA				2018-12-09T23:26:07.518Z		COORDINATE_ROUNDED
1427421769	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Palmer Head - 0-4 m subtidal collection	c58ac019-b413-4613-8772-39e57acbeb8e	-41.345	174.821667	30.0				2.0	2.0	2002-09-11T00:00:00Z	11	9	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC348 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.518Z		COORDINATE_ROUNDED
1427421768	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Island Bay - At Marine Lab	c58ac019-b413-4613-8772-39e57acbeb8e	-41.349167	174.762667	30.0				7.5	2.5	2002-09-10T00:00:00Z	10	9	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC241 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.510Z		COORDINATE_ROUNDED
1427421767	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Island Bay - At Marine Lab	c58ac019-b413-4613-8772-39e57acbeb8e	-41.349167	174.762667	30.0				0.5	0.5	2002-09-10T00:00:00Z	10	9	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	A026954				CC_BY_4_0	NIWA				2018-12-09T23:26:07.527Z		COORDINATE_ROUNDED
1427421766	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Palmer Head - 10-12 m subtidal collection	c58ac019-b413-4613-8772-39e57acbeb8e	-41.345	174.821667	30.0				11.0	1.0	2002-09-11T00:00:00Z	11	9	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC336 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.519Z		COORDINATE_ROUNDED
1427421764	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Puketapu Rd	c58ac019-b413-4613-8772-39e57acbeb8e	-39.516667	173.9	30.0				1.0	1.0	2002-12-05T00:00:00Z	5	12	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC184 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.518Z		COORDINATE_ROUNDED
1427421763	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Palmer Head - 0-4 m subtidal collection	c58ac019-b413-4613-8772-39e57acbeb8e	-41.345	174.821667	30.0				2.0	2.0	2002-09-11T00:00:00Z	11	9	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC339 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.510Z		COORDINATE_ROUNDED
1427421762	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	North Cape	c58ac019-b413-4613-8772-39e57acbeb8e	-34.417667	173.051833	30.0				2.5	2.5	2006-04-05T00:00:00Z	5	4	2006	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC2374 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.545Z		COORDINATE_ROUNDED
1427421761	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Island Bay East - parallel reef east of marine lab	c58ac019-b413-4613-8772-39e57acbeb8e	-41.350333	174.766667	30.0				0.5	0.5	2002-09-10T00:00:00Z	10	9	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	A026956				CC_BY_4_0	NIWA				2018-12-09T23:26:07.526Z		COORDINATE_ROUNDED
1427421760	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Cape Campbell - Cape Campbell point intertidal	c58ac019-b413-4613-8772-39e57acbeb8e	-41.733333	174.283333	30.0				0.5	0.5	2002-10-06T00:00:00Z	6	10	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC129 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.521Z		COORDINATE_ROUNDED
1427421759	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Palmer Head - 0-4 m subtidal collection	c58ac019-b413-4613-8772-39e57acbeb8e	-41.345	174.821667	30.0				2.0	2.0	2002-09-11T00:00:00Z	11	9	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC330 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.536Z		COORDINATE_ROUNDED
1427421758	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Palmer Head - 0-4 m subtidal collection	c58ac019-b413-4613-8772-39e57acbeb8e	-41.345	174.821667	30.0				2.0	2.0	2002-09-11T00:00:00Z	11	9	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC342 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.538Z		COORDINATE_ROUNDED
1427421757	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	South of Kaikoura - Oaro Reef	c58ac019-b413-4613-8772-39e57acbeb8e	-42.515	173.51	30.0				0.5	0.5	2002-11-06T00:00:00Z	6	11	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC75 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.537Z		
1427421755	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Waikawau - Little Bay	c58ac019-b413-4613-8772-39e57acbeb8e	-36.601133	175.549083	30.0				0.5	0.5	2006-09-08T00:00:00Z	8	9	2006	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC2433 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.519Z		COORDINATE_ROUNDED
1427421754	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Waikawa Point	c58ac019-b413-4613-8772-39e57acbeb8e	-37.672333	178.753167	30.0				3.0	3.0	2006-04-30T00:00:00Z	30	4	2006	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC2403 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.511Z		COORDINATE_ROUNDED
1427421753	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Gisborne - Te Tapuwae O Rongokako Marine Reserve	c58ac019-b413-4613-8772-39e57acbeb8e	-38.596667	178.2	30.0				0.5	0.5	2004-03-09T00:00:00Z	9	3	2004	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC938 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.509Z		COORDINATE_ROUNDED
1427421750	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Wekarua Island	c58ac019-b413-4613-8772-39e57acbeb8e	-34.9355	173.653833	30.0				4.5	4.5	2006-04-04T00:00:00Z	4	4	2006	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC2337 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.538Z		COORDINATE_ROUNDED
1427421749	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Island Bay - At Marine Lab	c58ac019-b413-4613-8772-39e57acbeb8e	-41.349167	174.762667	30.0				0.5	0.5	2002-09-10T00:00:00Z	10	9	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC17 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.514Z		COORDINATE_ROUNDED
1427421747	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Pourerere	c58ac019-b413-4613-8772-39e57acbeb8e	-40.141667	176.865833	30.0				7.5	7.5	2003-01-29T00:00:00Z	29	1	2003	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC991 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.526Z		COORDINATE_ROUNDED
1427421746	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	North Cape	c58ac019-b413-4613-8772-39e57acbeb8e	-34.417667	173.051833	30.0				6.0	6.0	2006-04-05T00:00:00Z	5	4	2006	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC2369 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.535Z		COORDINATE_ROUNDED
1427421745	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Wekarua Island	c58ac019-b413-4613-8772-39e57acbeb8e	-34.9355	173.653833	30.0				6.0	6.0	2006-04-04T00:00:00Z	4	4	2006	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC2338 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.509Z		COORDINATE_ROUNDED
1427421743	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Gisborne - Te Tapuwae O Rongokako Marine Reserve	c58ac019-b413-4613-8772-39e57acbeb8e	-38.596667	178.2	30.0				0.5	0.5	2004-03-09T00:00:00Z	9	3	2004	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC930 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.520Z		COORDINATE_ROUNDED
1427421742	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Ellice Pt to Pt Webb - Waitangi Wharf reef	c58ac019-b413-4613-8772-39e57acbeb8e	-43.941667	-176.566667	30.0				0.5	0.5	2001-03-10T00:00:00Z	10	3	2001	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC462 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.510Z		COORDINATE_ROUNDED
1427421741	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Island Bay East - parallel reef east of marine lab	c58ac019-b413-4613-8772-39e57acbeb8e	-41.350333	174.766667	30.0				0.5	0.5	2004-06-08T00:00:00Z	8	6	2004	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC898 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.511Z		COORDINATE_ROUNDED
1427421739	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Island Bay - At Marine Lab	c58ac019-b413-4613-8772-39e57acbeb8e	-41.349167	174.762667	30.0				0.5	0.5	2002-09-10T00:00:00Z	10	9	2002	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC202 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.509Z		COORDINATE_ROUNDED
1427421735	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Waikawa Point	c58ac019-b413-4613-8772-39e57acbeb8e	-37.672333	178.753167	30.0				3.0	3.0	2006-04-30T00:00:00Z	30	4	2006	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC2404 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.518Z		COORDINATE_ROUNDED
1427421734	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	N of Solomon's monument - S of Owenga	c58ac019-b413-4613-8772-39e57acbeb8e	-44.033333	-176.333333	30.0				0.5	0.5	2001-03-10T00:00:00Z	10	3	2001	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	A027072				CC_BY_4_0	NIWA				2018-12-09T23:26:07.525Z		COORDINATE_ROUNDED
1427421733	8ec73638-2c0b-45b1-a399-be159f3799dc		Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	NZ	Te One Creek	c58ac019-b413-4613-8772-39e57acbeb8e	-44.018683	-176.383083	30.0				0.5	0.5	2004-02-19T00:00:00Z	19	2	2004	9756683	9756683	HUMAN_OBSERVATION	NIWA	MBIS Coralline Algae	NZC732 Mesophyllum erubescens				CC_BY_4_0	NIWA				2018-12-09T23:26:07.510Z		COORDINATE_ROUNDED
1424508906	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:952028	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Recife Califórnia, Plataforma Continental de Abrolhos.	838537fc-4aeb-4980-8b58-97fbdcd1d91a	-18.083333	-38.6			7.0				2014-02-23T00:00:00Z	23	2	2014	9756683	9756683	PRESERVED_SPECIMEN	JBRJ	RB	RB00952028		RG Bahia		CC_BY_4_0	Rio de Janeiro Botanical Garden	GM Amado Filho			2018-12-06T17:01:06.413Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1424507418	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:940029	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Arquipélago de Abrolhos, Porto Norte. Parque Nacional Marinhos dos Abrolhos	838537fc-4aeb-4980-8b58-97fbdcd1d91a	-17.9625	-38.695278			4.0				2014-06-24T00:00:00Z	24	6	2014	9756683	9756683	PRESERVED_SPECIMEN	JBRJ	RB	RB00940029		RG Bahia	2015-01-23T00:00:00Z	CC_BY_4_0	Rio de Janeiro Botanical Garden	RG Bahia			2018-12-06T17:01:05.781Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1424507160	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:939155	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Arquipélago de Abrolhos, Porto Norte. Parque Nacional Marinhos dos Abrolhos	838537fc-4aeb-4980-8b58-97fbdcd1d91a	-17.9625	-38.695278			4.0				2012-10-23T00:00:00Z	23	10	2012	9756683	9756683	PRESERVED_SPECIMEN	JBRJ	RB	RB00939155		RG Bahia	2014-07-16T00:00:00Z	CC_BY_4_0	Rio de Janeiro Botanical Garden	GM Amado Filho			2018-12-06T17:01:05.489Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1424444943	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:774040	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Enseada do Príncipe, Ilha de Trindade.	838537fc-4aeb-4980-8b58-97fbdcd1d91a	-20.525278	-29.310278			20.0				2009-03-21T00:00:00Z	21	3	2009	9756683	9756683	PRESERVED_SPECIMEN	JBRJ	RB	RB00774040		RG Bahia	2013-05-20T00:00:00Z	CC_BY_4_0	Rio de Janeiro Botanical Garden	GM Amado Filho			2018-12-06T17:00:28.573Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1424399114	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:694774	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Ressurreta, Arquipélago de Fernando de Noronha. Parque Nacional Marinho de Fernando de Noronha	838537fc-4aeb-4980-8b58-97fbdcd1d91a	-3.815833	-32.393333			15.0				2010-09-30T00:00:00Z	30	9	2010	9756683	9756683	PRESERVED_SPECIMEN	JBRJ	RB	RB00694774		RG Bahia	2011-07-25T00:00:00Z	CC_BY_4_0	Rio de Janeiro Botanical Garden	RG Bahia & GM Amado Filho			2018-12-06T17:00:01.755Z	STILLIMAGE	MULTIMEDIA_URI_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
